GHtime,Current VP_air,Next VP_air,Predicted VP_air,Predicted VP_top 
43329.5347222222,1629.1936121672793,1667.1355994224882,3826.755465623546,3813.133258930487
43329.5381944445,1667.1355994224882,1625.8713482207145,3919.5491313632147,3906.490798238398
43329.5416666666,1625.8713482207145,1592.3050384930839,4066.767365788521,4053.4695750093147
43329.5451388889,1592.3050384930839,1611.3256798046264,3890.101305823245,3878.6108903630256
43329.5486111111,1611.3256798046264,1648.9653737863468,3796.966933142737,3784.9041223285913
43329.5520833334,1648.9653737863468,1612.7158169785732,3836.630119735526,3822.16584260402
43329.5555555555,1612.7158169785732,1601.409459293012,3945.283440320525,3928.9803354753635
43329.5590277778,1601.409459293012,1708.4445303092184,3989.2461206395596,3973.449821664946
43329.5625,1708.4445303092184,1658.249838279212,4000.7611539101486,3985.4422229110187
43329.5659722222,1658.249838279212,1573.090520948653,4126.136378422122,4109.013601629503
43329.5694444445,1573.090520948653,1543.1316307431284,3964.8259179553893,3951.08968513644
43329.5729166666,1543.1316307431284,1626.7169279022687,3973.720143749529,3957.480790586432
43329.5763888889,1626.7169279022687,1580.1182751896083,4070.280266074003,4049.942798379779
43329.5798611111,1580.1182751896083,1551.1277526185606,4094.4044677154116,4074.874984312534
43329.5833333334,1551.1277526185606,1531.2234581979262,4137.341513935953,4117.8257059586185
43329.5868055555,1531.2234581979262,1597.230010834834,3927.328538200148,3912.477443833938
43329.5902777778,1597.230010834834,1482.0241865389644,3906.7001595177016,3889.2246939539546
43329.59375,1482.0241865389644,1597.2927102910542,3974.106146621115,3956.5843217957513
43329.5972222222,1597.2927102910542,1544.3684627908046,3994.3542455435827,3978.248933423848
43329.6006944445,1544.3684627908046,1567.864843044281,4019.0354245603594,4003.4319122090196
43329.6041666666,1567.864843044281,1551.1094802134505,4103.189601533298,4083.95654948067
43329.6076388889,1551.1094802134505,1609.299754936893,3921.932650332139,3907.603730909517
43329.6111111111,1609.299754936893,1512.7417835207784,3895.864112160076,3875.90249731487
43329.6145833334,1512.7417835207784,1527.8068684343407,3888.4522251005087,3868.080049701092
43329.6180555555,1527.8068684343407,1546.228337089761,3966.5586010390753,3943.3898799125086
43329.6215277778,1546.228337089761,1668.5803833431125,4056.776009701283,4033.371491657379
43329.625,1668.5803833431125,1482.6847219341184,4013.474368952101,3992.956053328403
43329.6284722222,1482.6847219341184,1665.9272453273336,4070.461096846214,4047.937997647181
43329.6319444445,1665.9272453273336,1495.2961881304498,3980.852319069237,3960.555691709989
43329.6354166666,1495.2961881304498,1465.5572427726916,4042.4436904076274,4019.3434476410275
43329.6388888889,1465.5572427726916,1512.4783068869042,3996.344717314279,3976.9249621883637
43329.6423611111,1512.4783068869042,1491.0840876176987,4085.286506928328,4062.708457795901
43329.6458333334,1491.0840876176987,1427.6135587975546,4073.087417707563,4052.038291932428
43329.6493055555,1427.6135587975546,1581.6320413774333,4085.5464102460764,4063.573513790657
43329.6527777778,1581.6320413774333,1528.8347559548818,4021.6158859259926,4001.566498517487
43329.65625,1528.8347559548818,1337.9385109571601,3921.2179776116864,3902.2002217237555
43329.6597222222,1337.9385109571601,1470.0166309183724,3965.74990059823,3945.2460119105654
43329.6631944445,1470.0166309183724,1511.2452768549756,4027.0261665677185,4005.598725650048
43329.6666666666,1511.2452768549756,1371.7520894537288,4010.9737226946113,3991.4704533417466
43329.6701388889,1371.7520894537288,1516.395151524943,3807.5788568516023,3791.5068542274166
43329.6736111111,1516.395151524943,1449.0338915150305,3724.4051724600868,3707.2218114520733
43329.6770833334,1449.0338915150305,1494.462848106319,3736.338523440614,3718.104282077243
43329.6805555555,1494.462848106319,1557.2284135767609,3722.8387895811816,3704.8885820029245
43329.6840277778,1557.2284135767609,1447.2933572368386,3735.924524234124,3717.67648099583
43329.6875,1447.2933572368386,1501.2313242571254,3800.9296367421944,3780.7334862030893
43329.6909722222,1501.2313242571254,1581.74136556563,3889.8322244964306,3870.5594169389105
43329.6944444445,1581.74136556563,1415.859697225017,3844.6802014266505,3827.06879539425
43329.6979166666,1415.859697225017,1432.993935906151,3716.773899398853,3704.220524242898
43329.7013888889,1432.993935906151,1360.3396220350278,3731.352303474266,3716.6724369498816
43329.7048611111,1360.3396220350278,1367.6832243910749,3793.5868589438815,3776.276464965351
43329.7083333334,1367.6832243910749,1348.3312229423134,3746.4853037878497,3731.369612271771
43329.7118055555,1348.3312229423134,1407.4468732549244,3717.0240985116297,3701.3826619726087
43329.7152777778,1407.4468732549244,1406.5194435047274,3586.9392294337126,3573.8597417671513
43329.71875,1406.5194435047274,1386.6213420868935,3538.1895112749785,3524.1520484229113
43329.7222222222,1386.6213420868935,1429.6173492021385,3489.225310361549,3473.7092612351303
43329.7256944445,1429.6173492021385,1400.9533436132408,3478.673620380582,3463.2337146291284
43329.7291666666,1400.9533436132408,1368.5929206697322,3481.281307800741,3467.109582185409
43329.7326388889,1368.5929206697322,1393.7873386626443,3557.6516758560733,3541.9736251308623
43329.7361111111,1393.7873386626443,1427.6157918048643,3502.742695282172,3489.5954571970815
43329.7395833334,1427.6157918048643,1410.6058697918684,3562.6175296840615,3546.9922387088236
43329.7430555555,1410.6058697918684,1446.2272304533915,3488.2225799074977,3475.188025833031
43329.7465277778,1446.2272304533915,1473.2128713055627,3468.933152245737,3455.160077848683
43329.75,1473.2128713055627,1459.0473657635364,3447.5959656836158,3433.5489879155525
43329.7534722222,1459.0473657635364,1430.6886004878763,3441.492438805555,3427.093395254823
43329.7569444445,1430.6886004878763,1378.658274000785,3368.2240557896735,3355.5576698114764
43329.7604166666,1378.658274000785,1388.123079900053,3306.459616258493,3293.9673643491815
43329.7638888889,1388.123079900053,1394.0839654599934,3317.4779924172008,3303.4475326045504
43329.7673611111,1394.0839654599934,1377.866013510233,3280.3367103966693,3267.955150869117
43329.7708333334,1377.866013510233,1384.9330310695846,3313.617882557401,3300.0840136284914
43329.7743055555,1384.9330310695846,1418.8942823293548,3370.1560999475055,3357.2555995297907
43329.7777777778,1418.8942823293548,1464.0717320177753,3343.444563851726,3332.442661660399
43329.78125,1464.0717320177753,1468.3646359487675,3265.4364026059834,3255.472478050211
43329.7847222222,1468.3646359487675,1458.167660044922,3302.8573827370733,3291.362411286561
43329.7881944445,1458.167660044922,1425.7588350504197,3311.997950923833,3300.7169946497083
43329.7916666666,1425.7588350504197,1448.1601382808228,3242.423782718783,3232.2044505185518
43329.7951388889,1448.1601382808228,1462.0628775902514,3198.781289316767,3188.9779626131563
43329.7986111111,1462.0628775902514,1411.2316556225237,3215.3361204673674,3204.6470874893967
43329.8020833334,1411.2316556225237,1426.8772354448436,3096.5930351073275,3088.2048558831966
43329.8055555555,1426.8772354448436,1419.2882196690368,3066.9236885405744,3057.7441891875496
43329.8090277778,1419.2882196690368,1411.6537111299633,3031.8793418668793,3022.699613032639
43329.8125,1411.6537111299633,1408.598184230698,2997.5350548095726,2988.762865102462
43329.8159722222,1408.598184230698,1400.956297559962,2987.3901621723912,2977.9946178100536
43329.8194444445,1400.956297559962,1439.7123512434066,2959.3598937976185,2950.4860725894464
43329.8229166666,1439.7123512434066,1428.130021052335,2964.3266118897063,2954.789094117922
43329.8263888889,1428.130021052335,1464.6493802792115,2956.3954336674765,2948.090108656271
43329.8298611111,1464.6493802792115,1476.9022503144838,2940.721732516966,2932.3801039352024
43329.8333333334,1476.9022503144838,1476.9084707357438,2915.3984622387006,2908.4685072026396
43329.8368055555,1476.9084707357438,1467.8418948533733,2883.5877086602104,2876.886594519424
43329.8402777778,1467.8418948533733,1493.7449879013357,2844.4739502239718,2839.823577110988
43329.84375,1493.7449879013357,1510.0258150462528,2834.0880075198875,2829.041588783025
43329.8472222222,1510.0258150462528,1506.008430639843,2806.7771618621873,2802.0716533779455
43329.8506944445,1506.008430639843,1518.49965185309,2775.0607396786527,2770.4777118023853
43329.8541666666,1518.49965185309,1535.155955721245,2745.480199592603,2741.749989001216
43329.8576388889,1535.155955721245,1543.0353913336264,2738.0252029337275,2734.1088190778873
43329.8611111111,1543.0353913336264,1551.4100611737515,2703.2084280163444,2700.547220787526
43329.8645833334,1551.4100611737515,1555.426736096623,2670.4907979263135,2667.88673740608
43329.8680555555,1555.426736096623,1539.025196231219,2650.032116271735,2647.2833645570618
43329.8715277778,1539.025196231219,1551.390924609956,2598.584281481874,2596.3919905083385
43329.875,1551.390924609956,1574.6230635312222,2562.0906800793427,2559.550221819425
43329.8784722222,1574.6230635312222,1561.3013510793608,2552.550660619676,2549.6918073128227
43329.8819444445,1561.3013510793608,1576.991531313045,2516.7358635910155,2513.4510338502128
43329.8854166666,1576.991531313045,1615.3997278364952,2496.688044204511,2479.2647971465003
43329.8888888889,1615.3997278364952,1643.5430321372355,2554.180460582266,2386.9612796507577
43329.8923611111,1643.5430321372355,1674.590613978663,2579.6133137059196,2291.7196065047656
43329.8958333334,1674.590613978663,1711.2373879403558,2597.6018362935592,2195.373667031316
43329.8993055555,1711.2373879403558,1729.7515505550973,2613.852505635115,2097.297751200859
43329.9027777778,1729.7515505550973,1761.4901097437332,2617.7225031909056,1999.5520565553227
43329.90625,1761.4901097437332,1758.5126603754877,2618.656478981954,1902.1052496922198
43329.9097222222,1758.5126603754877,1790.2609244315574,2594.8937160735577,1806.6044296979944
43329.9131944445,1790.2609244315574,1794.600017101838,2601.300424744557,1711.6022016303452
43329.9166666666,1794.600017101838,1818.610418229971,2578.892402626187,1617.2433821205614
43329.9201388889,1818.610418229971,1819.8512481131288,2585.579444346507,1523.8536774011604
43329.9236111111,1819.8512481131288,1829.3273335480983,2563.632528714819,1435.8503397713823
43329.9270833334,1829.3273335480983,1865.24680377012,2547.9679295704736,1372.3526393382513
43329.9305555555,1865.24680377012,1869.2136868532302,2545.515051377063,1331.5624810019942
43329.9340277778,1869.2136868532302,1862.9163872035174,2534.456127767902,1313.7488027365919
43329.9375,1862.9163872035174,1892.1644660778952,2520.5131850963257,1302.6958604405154
43329.9409722222,1892.1644660778952,1900.935085704609,2528.900254348444,1291.6614453539378
43329.9444444445,1900.935085704609,1904.4817854195876,2519.1928347280464,1280.5904213123479
43329.9479166666,1904.4817854195876,1912.9135705110486,2505.1781589654315,1270.856141118865
43329.9513888889,1912.9135705110486,1922.928822788676,2488.6866011656944,1290.475464085518
43329.9548611111,1922.928822788676,1930.4402643474095,2482.3278557645626,1354.47699533929
43329.9583333334,1930.4402643474095,1905.1636820839976,2481.0477347407623,1414.321235634769
43329.9618055555,1905.1636820839976,1891.6619333455858,2444.8945319008535,1502.7067207988555
43329.9652777778,1891.6619333455858,1898.946894444729,2411.880644536419,1625.5365993929101
43329.96875,1898.946894444729,1887.3283903032136,2405.1113262024905,1728.6528324964365
43329.9722222222,1887.3283903032136,1887.765500388075,2391.852856071297,1840.7921294339912
43329.9756944445,1887.765500388075,1892.5628714315392,2377.6938140406696,1951.4958525734853
43329.9791666666,1892.5628714315392,1876.1975993110632,2375.690631161898,2036.2853665310934
43329.9826388889,1876.1975993110632,1883.3495582236612,2365.264836985264,2100.9381923336878
43329.9861111111,1883.3495582236612,1876.5385537095965,2363.593437232304,2150.252979632347
43329.9895833334,1876.5385537095965,1862.666881255558,2352.889245474636,2187.2807051174236
43329.9930555555,1862.666881255558,1872.086181793892,2339.6573373814276,2220.02594219201
43329.9965277778,1872.086181793892,1855.9070717266143,2337.0375879330595,2242.7124323123408
43330,1855.9070717266143,1860.5877947982674,2325.9744489511936,2257.5261045872685
43330.0034722222,1860.5877947982674,1856.1291395535611,2323.5944142323174,2266.9800048965712
43330.0069444445,1856.1291395535611,1858.4551157688268,2312.4782398249945,2272.208857316097
43330.0104166666,1858.4551157688268,1863.1070683431933,2309.865715567819,2276.8663337682287
43330.0138888889,1863.1070683431933,1860.781092445933,2309.345049472053,2279.832808351193
43330.0173611111,1860.781092445933,1853.9578233811417,2309.276675825311,2281.869774546897
43330.0208333334,1853.9578233811417,1870.0849970519537,2298.6694040582474,2281.2997514981853
43330.0243055555,1870.0849970519537,1879.3889029006218,2306.8325885482373,2281.3922966025402
43330.0277777778,1879.3889029006218,1874.7628361317336,2308.7364306162367,2282.7885729044365
43330.03125,1874.7628361317336,1877.0745037750885,2298.571407599823,2282.0102436989473
43330.0347222222,1877.0745037750885,1886.32117613112,2296.190441072749,2279.8295911550294
43330.0381944445,1886.32117613112,1877.0059340159187,2295.614779716862,2278.1063349201895
43330.0416666666,1877.0059340159187,1886.1956810776442,2284.874315240314,2274.6969869011227
43330.0451388889,1886.1956810776442,1879.1413667545482,2282.33395753148,2270.820441302587
43330.0486111111,1879.1413667545482,1881.4246479958,2271.168856536656,2265.7302936387096
43330.0520833334,1881.4246479958,1881.4246481489056,2268.4956782145578,2260.5504971992104
43330.0555555555,1881.4246481489056,1881.1702216380647,2267.788194515243,2256.5172727108657
43330.0590277778,1881.1702216380647,1887.977835194475,2257.1011067465524,2251.569843485218
43330.0625,1887.977835194475,1901.9741877963795,2254.5377777554054,2246.531844041112
43330.0659722222,1901.9741877963795,1885.3487860710607,2264.324025482156,2244.7424421716105
43330.0694444445,1885.3487860710607,1892.1143912047296,2245.7143929660547,2240.9342115823415
43330.0729166666,1892.1143912047296,1891.6363547774422,2241.3285873039176,2235.5241862277
43330.0763888889,1891.6363547774422,1905.6456006990954,2229.880512909542,2229.1068026858848
43330.0798611111,1905.6456006990954,1902.842730534451,2237.4661155372796,2225.055353279932
43330.0833333334,1902.842730534451,1909.5665560217626,2228.8222383628085,2221.371603317226
43330.0868055555,1909.5665560217626,1925.9424192313566,2226.749051455409,2217.47768256241
43330.0902777778,1925.9424192313566,1913.3572109856373,2236.545306941704,2216.4508925995756
43330.09375,1913.3572109856373,1917.8120580767552,2217.7474478392073,2207.6400276061763
43330.0972222222,1917.8120580767552,1931.9793087782452,2212.3785689852493,2187.7862103222697
43330.1006944445,1931.9793087782452,1936.4618598563125,2221.0529907066248,2174.681755421382
43330.1041666666,1936.4618598563125,1928.9491797432847,2222.8870335255588,2167.2336971560626
43330.1076388889,1928.9491797432847,1947.668233839741,2213.2685228754635,2164.945395868539
43330.1111111111,1947.668233839741,1937.8588751241116,2221.4591908151697,2166.2233095748243
43330.1145833334,1937.8588751241116,1944.5411462244872,2212.2574066051716,2155.5376837948816
43330.1180555555,1944.5411462244872,1951.223418504132,2209.963272389479,2146.999743497778
43330.1215277778,1951.223418504132,1953.450842871174,2209.2654224354033,2140.400330345324
43330.125,1953.450842871174,1957.9056899622917,2209.024151622268,2136.0667418212192
43330.1284722222,1957.9056899622917,1960.1331143293337,2208.919988888492,2133.3012768160706
43330.1319444445,1960.1331143293337,1952.4372099406276,2208.850909294267,2131.363869242781
43330.1354166666,1952.4372099406276,1959.078153128454,2198.5735900610366,2127.990595209616
43330.1388888889,1959.078153128454,1963.5054474984715,2196.1585662414554,2124.5250610326307
43330.1423611111,1963.5054474984715,1963.5054480922183,2195.730227336048,2124.1872335901708
43330.1458333334,1963.5054480922183,1972.3600383166186,2195.762326015775,2125.6499319284826
43330.1493055555,1972.3600383166186,1979.0009811668517,2195.798105710371,2126.729266125497
43330.1527777778,1979.0009811668517,1968.951552579082,2195.8285041450567,2127.542465538287
43330.15625,1968.951552579082,1983.4282753042341,2184.8338733026285,2115.32806615435
43330.1597222222,1983.4282753042341,1987.855571877282,2192.222669241193,2106.8765281395167
43330.1631944445,1987.855571877282,1965.5002073338924,2193.8297042673903,2102.405158818174
43330.1666666666,1965.5002073338924,1969.8728443508683,2173.8759767081474,2095.9568581394187
43330.1701388889,1969.8728443508683,1974.245480195013,2169.156452668352,2088.949352834458
43330.1736111111,1974.245480195013,1974.2454807814293,2167.9081376773834,2082.9345561820696
43330.1770833334,1974.2454807814293,1980.804435647175,2167.486889511957,2078.152476583634
43330.1805555555,1980.804435647175,1968.5248848614847,2167.324996212531,2074.942332946878
43330.1840277778,1968.5248848614847,1975.0431785258652,2157.2090909086405,2071.142014480606
43330.1875,1975.0431785258652,1970.697649853365,2154.8032919235025,2067.1761121576633
43330.1909722222,1970.697649853365,1970.6976494162782,2154.242830917991,2064.8843216227665
43330.1944444445,1970.6976494162782,1985.1770725908502,2154.047728177357,2062.8621302371243
43330.1979166666,1985.1770725908502,1975.043179254343,2163.226356619183,2053.1149857596256
43330.2013888889,1975.043179254343,1979.3887079268434,2155.202474150831,2046.4305868430317
43330.2048611111,1979.3887079268434,1975.043179254343,2153.1931366005642,2040.2108717520211
43330.2083333334,1975.043179254343,1964.9491334898087,2152.5624879879892,2034.8107241509342
43330.2118055555,1964.9491334898087,1969.2677026754536,2142.4339233395513,2030.399166371984
43330.2152777778,1969.2677026754536,1969.267701659461,2140.0289702465043,2026.2007121495617
43330.21875,1969.267701659461,1959.1866044301723,2139.440053226549,2023.4371149655085
43330.2222222222,1959.1866044301723,1973.5862717145037,2129.32695692291,2019.6969551241345
43330.2256944445,1973.5862717145037,1973.586272198865,2136.866141761411,2017.683663998892
43330.2291666666,1973.586272198865,1965.6242394751066,2138.8393529028517,2020.5722173461572
43330.2326388889,1965.6242394751066,1996.710158393344,2129.434727844102,2021.386984557282
43330.2361111111,1996.710158393344,1996.9762929703918,2177.4329584296497,2028.645047258436
43330.2395833334,1996.9762929703918,1986.8328712034279,2209.113370749337,2043.124191782596
43330.2430555555,1986.8328712034279,2007.0051766185054,2226.956078758243,2058.555996509664
43330.2465277778,2007.0051766185054,2000.155330287524,2252.1190863053926,2074.742139064478
43330.25,2000.155330287524,2004.7218940488592,2258.2630786330064,2090.188206393762
43330.2534722222,2004.7218940488592,2019.4470203125175,2259.937836461578,2101.7994412767516
43330.2569444445,2019.4470203125175,2019.4470208078244,2271.0201113139733,2112.0174181578955
43330.2604166666,2019.4470208078244,2003.7072444282437,2273.720710431645,2120.276802236676
43330.2638888889,2003.7072444282437,2005.976448098912,2253.562640154895,2122.996191300016
43330.2673611111,2005.976448098912,2018.42158771133,2248.9654117746,2122.448520853798
43330.2708333334,2018.42158771133,2025.2714353383979,2258.3534564029337,2123.51160793198
43330.2743055555,2025.2714353383979,2008.2456527586316,2260.8929075697783,2130.0184526496682
43330.2777777778,2008.2456527586316,2015.0532666223685,2251.676033892171,2139.8664974001695
43330.28125,2015.0532666223685,2032.1212808650205,2249.730070328479,2145.800578206674
43330.2847222222,2032.1212808650205,2034.4045648514493,2259.829791228521,2151.6356168779967
43330.2881944445,2034.4045648514493,2032.1212825880168,2262.2586575489718,2157.0449740309455
43330.2916666666,2032.1212825880168,2025.2714367879528,2262.919128345693,2161.2753370248242
43330.2951388889,2025.2714367879528,2043.5146053578414,2261.7495309707456,2191.0817038488526
43330.2986111111,2043.5146053578414,2041.202939857858,2282.248285332855,2231.992557692982
43330.3020833334,2041.202939857858,2058.4890825915577,2287.8781083753233,2261.2819844567957
43330.3055555555,2058.4890825915577,2057.1782036231707,2299.1566312097216,2275.5177754929123
43330.3090277778,2057.1782036231707,2051.0529150569623,2311.187810954416,2288.371769673086
43330.3125,2051.0529150569623,2084.457709259211,2323.157670302386,2308.5176212538445
43330.3159722222,2084.457709259211,2070.0656000331273,2357.7340158803936,2353.86194317657
43330.3194444445,2070.0656000331273,2088.3559210104627,2367.232972281762,2364.8065164888335
43330.3229166666,2088.3559210104627,2102.367814466545,2389.548675148177,2386.487330995174
43330.3263888889,2102.367814466545,2105.707214537787,2427.7076926345776,2424.313287734904
43330.3298611111,2105.707214537787,2118.9089749722193,2459.728730456152,2456.3486128240547
43330.3333333334,2118.9089749722193,2078.3035370307207,2490.122709275812,2486.636148398821
43330.3368055555,2078.3035370307207,2088.4940145701466,2487.20185690756,2484.196007987233
43330.3402777778,2088.4940145701466,2091.0263313132687,2497.3724089887073,2494.1278811445777
43330.34375,2091.0263313132687,2047.4098398335377,2522.3515982315657,2518.8338509351493
43330.3472222222,2047.4098398335377,2056.9076893283836,2528.8660702347,2525.5536456118175
43330.3506944445,2056.9076893283836,2073.585955353102,2553.3058249418486,2549.7276630875986
43330.3541666666,2073.585955353102,2098.8890837034023,2594.052227582281,2590.1397996112805
43330.3576388889,2098.8890837034023,2006.598095759026,2627.38985737048,2623.3221521881633
43330.3611111111,2006.598095759026,2016.0705760677772,2646.3424919002987,2641.99889655376
43330.3645833334,2016.0705760677772,2022.8485176372776,2662.9456099156787,2658.5507080813722
43330.3680555555,2022.8485176372776,2033.6407163250062,2678.968940731745,2674.49311784215
43330.3715277778,2033.6407163250062,1946.291286336306,2707.006001227325,2702.2900942345
43330.375,1946.291286336306,1947.993165501778,2655.587233702967,2652.152924640955
43330.3784722222,1947.993165501778,1896.0349245218779,2607.647038339896,2604.3678996793224
43330.3819444445,1896.0349245218779,1899.8147296902275,2550.4309168385453,2547.6470888789268
43330.3854166666,1899.8147296902275,1925.3155983741337,2523.785908698981,2520.5711824848827
43330.3888888889,1925.3155983741337,1922.765512001632,2517.021572689169,2513.63676676047
43330.3923611111,1922.765512001632,1934.5200692932026,2515.423587065699,2512.0262794983637
43330.3958333334,1934.5200692932026,1947.9931651926026,2525.8057677042716,2522.1145523641676
43330.3993055555,1947.9931651926026,1975.739983786009,2573.717385508748,2569.331966910769
43330.4027777778,1975.739983786009,1936.5691499395907,2620.8863728175425,2616.3387779554428
43330.40625,1936.5691499395907,1868.0041142749396,2644.6531801762912,2640.2589001287247
43330.4097222222,1868.0041142749396,1844.0553376407154,2627.705708990963,2623.9312152812317
43330.4131944445,1844.0553376407154,1820.5710737892741,2621.566699928082,2617.207943032357
43330.4166666666,1820.5710737892741,1842.1269358673055,2574.743639099034,2571.2460850996936
43330.4201388889,1842.1269358673055,1898.102498394833,2572.7927559263744,2568.42779765422
43330.4236111111,1898.102498394833,1873.8341242694066,2614.7745087265193,2608.7058580285493
43330.4270833334,1873.8341242694066,1856.549651073453,2695.443575199487,2688.2148420366725
43330.4305555555,1856.549651073453,1879.7008210928848,2679.572706513857,2673.38832986779
43330.4340277778,1879.7008210928848,1885.1667472039408,2733.6437503566885,2725.8377765629484
43330.4375,1885.1667472039408,2070.035665987771,2735.603717442772,2728.497389607333
43330.4409722222,2070.035665987771,1873.6081425855323,2859.792766362095,2850.4232180422805
43330.4444444445,1873.6081425855323,1835.1050707696145,2903.093560906792,2894.1854536897604
43330.4479166666,1835.1050707696145,1820.3843719179536,2863.769870657331,2856.1673739193843
43330.4513888889,1820.3843719179536,1774.2618548470462,2790.736236717806,2783.6070648303507
43330.4548611111,1774.2618548470462,1801.3815395141294,2724.522950491069,2717.853269396288
43330.4583333334,1801.3815395141294,1804.6146951861654,2730.15661606586,2722.1786465921055
43330.4618055555,1804.6146951861654,1768.3442028651975,2710.448360399487,2703.672126747305
43330.4652777778,1768.3442028651975,1807.4778535635712,2717.057044691708,2709.830120870351
43330.46875,1807.4778535635712,1807.4778535635712,2683.4514491766085,2677.0132244776983
43330.4722222222,1807.4778535635712,1807.4778535635712,2674.534636958028,2667.7531005913916
43330.4756944445,1807.4778535635712,1788.3943769799434,2672.341549831808,2665.5160379479635
43330.4791666666,1788.3943769799434,1796.1047081533618,2669.8969333682203,2662.5752525935295
43330.4826388889,1796.1047081533618,1812.7610081136881,2704.3016450848836,2696.152454052092
43330.4861111111,1812.7610081136881,1815.5370607131588,2713.515924915799,2705.7459029484817
43330.4895833334,1815.5370607131588,1819.9934511989538,2714.629724506115,2706.613291551013
43330.4930555555,1819.9934511989538,1813.8013995623903,2763.990841796432,2755.2572793612944
43330.4965277778,1813.8013995623903,1885.323531686784,2787.7421997956912,2778.8865497163215
43330.5,1885.323531686784,1859.5755675060104,2793.6328405519075,2784.919811373118
43330.5034722222,1859.5755675060104,1830.4851864224509,2795.869373907008,2787.388297324614
43330.5069444445,1830.4851864224509,1736.55748908329,2808.981476687142,2800.3420316449947
43330.5104166666,1736.55748908329,1836.2414300914359,2799.8223996139664,2791.4699099384075
43330.5138888889,1836.2414300914359,1865.022637909193,2809.4001068277316,2800.6405402455093
43330.5173611111,1865.022637909193,1796.636088818164,2812.3151446298143,2803.7528457365747
43330.5208333334,1796.636088818164,1834.8956153002835,2801.155516376081,2792.9514839069893
43330.5243055555,1834.8956153002835,1799.0959957055704,2749.4314614572636,2741.980234816443
43330.5277777778,1799.0959957055704,1792.1175362810097,2712.4248659495715,2705.0472170557114
43330.53125,1792.1175362810097,1785.2992482072943,2749.616250223351,2740.6772609263094
43330.5347222222,1785.2992482072943,1821.1771099530479,2714.6783817502405,2707.868324114805
43330.5381944445,1821.1771099530479,1804.708338823757,2697.1989707261528,2691.169681498174
43330.5416666666,1804.708338823757,1766.883683921786,2669.9620520954973,2664.423873999181
43330.5451388889,1766.883683921786,1804.751637502775,2648.77090864169,2642.5928121624966
43330.5486111111,1804.751637502775,1782.7788000478051,2666.4877698997034,2659.651255594819
43330.5520833334,1782.7788000478051,1785.5215350842282,2683.4440534367995,2676.6860152056893
43330.5555555555,1785.5215350842282,1800.0872768701706,2687.3971329082606,2680.6698680141594
43330.5590277778,1800.0872768701706,1919.3949434663439,2756.979037447209,2748.014147560445
43330.5625,1919.3949434663439,1982.5892750102776,2831.9617349678037,2821.173267773765
43330.5659722222,1982.5892750102776,1844.299357233663,2951.072422160085,2938.2697908302666
43330.5694444445,1844.299357233663,1758.2032077065412,3060.9331853306867,3047.493117438503
43330.5729166666,1758.2032077065412,1679.6644109235785,3010.042059386652,2999.2640521252065
43330.5763888889,1679.6644109235785,1696.7275687759472,2974.0595137657556,2964.1183693140683
43330.5798611111,1696.7275687759472,1669.7508487916778,2991.7035275078106,2981.176161788693
43330.5833333334,1669.7508487916778,1698.8732967867386,3009.0141293793736,2998.303244542794
43330.5868055555,1698.8732967867386,1656.0959140886487,2987.328001509972,2977.2726820588996
43330.5902777778,1656.0959140886487,1701.92882741232,2979.4614129330985,2968.6322293145854
43330.59375,1701.92882741232,1723.317515707183,2977.390430349072,2966.485135759668
43330.5972222222,1723.317515707183,1727.4653892512504,2975.3756232753663,2964.0745890375683
43330.6006944445,1727.4653892512504,1711.9444408853885,2989.2526332716375,2978.0289610855957
43330.6041666666,1711.9444408853885,1749.7436279768867,2953.115052839016,2942.5622417801483
43330.6076388889,1749.7436279768867,1705.905842182723,2906.2882421079416,2896.354322077042
43330.6111111111,1705.905842182723,1749.7436279768838,2931.742936079869,2920.458489015098
43330.6145833334,1749.7436279768838,1743.8122967000982,2900.4069895035004,2890.1965277633385
43330.6180555555,1743.8122967000982,1770.7851168771824,2893.300546493543,2883.0591780351597
43330.6215277778,1770.7851168771824,1758.640632085576,2915.937371931412,2904.885803155396
43330.625,1758.640632085576,1755.7784640537639,2897.319574363548,2887.222257583125
43330.6284722222,1755.7784640537639,1717.2064641576806,2916.9311360375495,2905.903214996324
43330.6319444445,1717.2064641576806,1711.0954078027848,2961.31858839345,2949.8731486352362
43330.6354166666,1711.0954078027848,1766.807183366387,2972.7269161312815,2961.6678727160834
43330.6388888889,1766.807183366387,1741.9225801323848,3011.4839103283225,2998.8553384806173
43330.6423611111,1741.9225801323848,1704.9843552284342,3021.849247879879,3009.674482457878
43330.6458333334,1704.9843552284342,1745.1567655727954,2984.472298510887,2972.9721524271886
43330.6493055555,1745.1567655727954,1758.2243696242615,2950.0965464728247,2939.051746383789
43330.6527777778,1758.2243696242615,1749.4332571716811,2878.4637452911093,2868.5276069170586
43330.65625,1749.4332571716811,1841.7744330994701,2860.276443685895,2849.7782306936283
43330.6597222222,1841.7744330994701,1853.490444099204,2917.812709153745,2905.586105724301
43330.6631944445,1853.490444099204,1783.596544961753,2970.4123304338855,2957.650054435379
43330.6666666666,1783.596544961753,1755.4344932031265,3023.5269951852197,3010.466368325845
43330.6701388889,1755.4344932031265,1739.7605188231498,3040.1463191108764,3028.320175960312
43330.6736111111,1739.7605188231498,1744.706210128723,3005.4894669913137,2994.727706095085
43330.6770833334,1744.706210128723,1787.4269985967608,2983.4084157936736,2972.5575995380477
